term,estimate,std.error,statistic,p.value,conf.low,conf.high
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_CPI_lag11,0.214752579209115,0.186410554945037,1.15204087704387,0.250276544980894,-0.152174587481679,0.581679745899909
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_CPI_lag12,0.0987682243613909,0.185645674602409,0.532025454258062,0.595125774143603,-0.266653365689384,0.464189814412166
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_time_Aug,-0.566784694993757,0.231908103024651,-2.44400556772917,0.0151358669095432,-1.02326841288495,-0.11030097710256
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_time_Dec,-0.275133186155026,0.318450900741448,-0.863973647160159,0.388334039709227,-0.901966182675224,0.351699810365171
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_time_Apr,-0.861179083344558,0.323102397540823,-2.66534414445424,0.00813278459177291,-1.49716800208155,-0.225190164607566
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_time_Jan,-0.62433251280204,0.352127197453975,-1.7730312151865,0.0772991007545889,-1.31745332301932,0.0687882974152396
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_time_Jul,-0.816294491988142,0.3556749699981,-2.29505745651009,0.0224615711746403,-1.51639867354973,-0.116190310426559
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_time_Jun,-0.802678122243219,0.321080178646512,-2.49993047103326,0.0129879363759708,-1.43468654186342,-0.170669702623013
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_time_Mar,-0.556597597744878,0.359285381349397,-1.54917964002437,0.122456081958196,-1.26380844774651,0.150613252256752
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_time_May,0.127173984371278,0.364235007193301,0.349153655908165,0.727233603596458,-0.589779619669248,0.844127588411804
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_time_Nov,-0.321576932297635,0.356613741987898,-0.901751375325709,0.367955760225713,-1.02352897567416,0.380375111078892
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_time_Oct,-0.817814239018421,0.312812252850822,-2.61439323928411,0.00941732894983005,-1.43354822295811,-0.202080255078731
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_time_Sep,-0.390118023962744,0.356656936337582,-1.09381869302407,0.274964649151395,-1.09215509031638,0.311919042390895
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_VAT1,-0.496520325847861,0.638117560219533,-0.778101648976785,0.437159127925157,-1.75257939640871,0.759538744712986
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_VAT2,-0.376888431503164,0.613487950442438,-0.614337137724316,0.539486130701854,-1.58446702339759,0.830690160391258
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_VAT3,0.0200039226286222,0.620558827232582,0.032235336523744,0.97430709896229,-1.20149285532234,1.24150070057958
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_Recession,0.552737435980796,0.198596466603678,2.78321888316294,0.00574458370806052,0.16182374106059,0.943651130901002
FOOD.AND.NON.ALCOHOLIC.BEVERAGES_Trend,-0.000229910843844615,0.000344956434926595,-0.666492404739569,0.50563939084824,-0.000908916854725774,0.000449095167036544
FURNITURE,.HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_(Intercept),-1.10737059136113,0.673133425391554,-1.64509820726401,0.101059781656937,-2.43235425795992,0.217613075237667
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_lag1,-0.327070441777918,0.0539455658497934,-6.06297174986757,4.2618046869336e-09,-0.433255918445978,-0.220884965109858
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_lag2,-0.252336139965146,0.0563794068924512,-4.47567922178571,1.10510436670541e-05,-0.363312345346081,-0.141359934584211
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_lag3,-0.0981114583749427,0.0573282539684691,-1.71139798586757,0.0881033244192944,-0.210955357188413,0.0147324404385275
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_lag4,-0.0664359548196094,0.0575546364771501,-1.15431108397297,0.249346477168167,-0.179725460870949,0.0468535512317298
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_lag5,-0.0593789542255768,0.0573540499148522,-1.03530534136178,0.301410186082145,-0.172273629313605,0.0535157208624517
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_lag6,0.171249041642931,0.0565630401289524,3.02757845498611,0.00269236932749228,0.0599113759187256,0.282586707367136
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_lag7,0.0863516278873981,0.0552804848005362,1.56206350575566,0.119390558677894,-0.022461479112551,0.195164734887347
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_lag8,0.00162653141095183,0.0547513351285024,0.0297076118259825,0.976321180440048,-0.106145006939776,0.109398069761679
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_lag9,0.0644250578060929,0.0553095166680614,1.16480963290166,0.245076980713311,-0.0444451949970963,0.173295310609282
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_lag10,-0.145478825329124,0.0560127677758838,-2.59724400535264,0.0098889582531454,-0.255733344900584,-0.0352243057576632
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_lag11,-0.129765546252372,0.054996087395902,-2.35954142188743,0.01897668084194,-0.238018850541968,-0.0215122419627758
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_lag12,0.346871701173594,0.0527913889084834,6.57061138843901,2.39997577367035e-10,0.242958085533251,0.450785316813937
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_CPI_lag1,-0.0246882702909414,0.141237897933185,-0.174799190955253,0.861362413236599,-0.302698395486199,0.253321854904316
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_CPI_lag2,0.151589322466199,0.139488564525572,1.08675089590164,0.278071665938647,-0.122977446471456,0.426156091403855
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_CPI_lag3,0.117855932798679,0.139966356689127,0.842030439217926,0.400481915471785,-0.157651313596876,0.393363179194234
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_CPI_lag4,0.0542425510215731,0.142053518768271,0.381845880988404,0.702862244100561,-0.225373027481841,0.333858129524988
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_CPI_lag5,0.0889524073686357,0.138677268475568,0.64143466587177,0.521759464429186,-0.18401742108964,0.361922235826911
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_CPI_lag6,0.185050132891088,0.138996150210765,1.33133279310606,0.184150966832959,-0.0885473766104619,0.458647642392638
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_CPI_lag7,0.465376167753796,0.138932367136489,3.34965981898662,0.000918947425186278,0.191904207702671,0.73884812780492
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_CPI_lag8,0.0142640072107048,0.141745454367917,0.10063114386498,0.919914526896848,-0.2647451828958,0.29327319731721
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_CPI_lag9,-0.166867702743278,0.141504866700034,-1.17923649295405,0.239294448347532,-0.445403324433322,0.111667918946766
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_CPI_lag10,0.201244179623442,0.142830500935644,1.40897202141802,0.15994124047575,-0.079900796533058,0.482389155779943
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_CPI_lag11,0.139327747903129,0.141354253328945,0.985663640264862,0.325140135946922,-0.138911409149835,0.417566904956093
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_CPI_lag12,-0.0345256513987071,0.140191611995491,-0.246274730044602,0.805648101416731,-0.310476286267465,0.241424983470051
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_time_Aug,0.206045250372901,0.203157711744293,1.01421328584485,0.311347301770046,-0.193846717030434,0.605937217776236
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_time_Dec,0.574788388432315,0.281515394619307,2.04176538625748,0.0421019003963561,0.0206585744957627,1.12891820236887
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_time_Apr,-0.205497842121222,0.285197537161919,-0.720545640632765,0.471783850934956,-0.766875518878154,0.35587983463571
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_time_Jan,-0.945995558847937,0.318341597466461,-2.97163665187552,0.003216608237957,-1.57261340477748,-0.319377712918395
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_time_Jul,-0.511995109592797,0.30370658673743,-1.68582155261401,0.0929323404704576,-1.10980566495408,0.0858154457684829
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_time_Jun,-0.590178701834533,0.291421853130955,-2.02516968269132,0.0437885017003774,-1.16380820963065,-0.0165491940384191
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_time_Mar,-0.061533300316494,0.316706666281301,-0.194291143407256,0.84608731399252,-0.68493297725511,0.561866376622122
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_time_May,0.0176209383167133,0.275974353306963,0.0638499125210878,0.949134810551671,-0.525601990063629,0.560843866697056
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_time_Nov,-0.232954454552159,0.26946032014269,-0.864522295634476,0.388033224855982,-0.763355277803309,0.297446368698991
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_time_Oct,0.00207893002591299,0.284092415754367,0.00731779488161515,0.994166452316371,-0.557123445729194,0.56128130578102
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_time_Sep,-0.213012032068505,0.304351137770473,-0.699889061131584,0.484571504757207,-0.812091310031956,0.386067245894945
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_VAT1,-3.08745961545852,0.497513488333433,-6.2057807232541,1.92903426565749e-09,-4.06675617255779,-2.10816305835925
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_VAT2,0.494990391629956,0.488266298754135,1.01377136389093,0.311557801985556,-0.466104164658875,1.45608494791879
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_VAT3,1.44802431722185,0.476287922913956,3.04022891943754,0.00258526565091466,0.510507779408903,2.38554085503479
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_Recession,0.415023394349206,0.131178601884389,3.16380406855514,0.00172681682498799,0.156813805658853,0.67323298303956
FURNITURE..HOUSEHOLD.EQUIPMENT.AND.MAINTENANCE_Trend,0.000544533869580973,0.000292285753759929,1.86301885253097,0.0634954897896809,-3.07961245968546e-05,0.0011198638637588
HEALTH_(Intercept),0.519847530049358,1.08439073941525,0.479391340366556,0.632030495306514,-1.614647599353,2.65434265945172
HEALTH_lag1,-0.382677729549371,0.0567962316765903,-6.7377309770905,8.98690011297276e-11,-0.494474405300644,-0.270881053798098
HEALTH_lag2,-0.3670781023992,0.060529030667762,-6.06449662830478,4.22618207096548e-09,-0.486222352208501,-0.247933852589898
HEALTH_lag3,0.154801968981594,0.064414492613458,2.40321646109266,0.0168951662636954,0.0280096461142003,0.281594291848988
HEALTH_lag4,-0.228696931994535,0.0644524895327308,-3.5483025349765,0.000453746638209074,-0.355564047310971,-0.101829816678099
HEALTH_lag5,-0.233075645235761,0.0659664473146507,-3.53324538039805,0.000479221751481518,-0.362922807682968,-0.103228482788554
HEALTH_lag6,-0.252049458851018,0.0665069480239173,-3.78982145986274,0.000184222874377582,-0.382960533123948,-0.121138384578088
HEALTH_lag7,-0.109423469175178,0.0664988674533666,-1.64549372591817,0.100978192511611,-0.240318637799105,0.0214716994487485
HEALTH_lag8,-0.0102755212478819,0.0653454792127888,-0.157249152836129,0.875160622511546,-0.138900381308356,0.118349338812592
HEALTH_lag9,0.00716648818987179,0.064128864298489,0.111751366069969,0.911099769316747,-0.119063609065517,0.13339658544526
HEALTH_lag10,0.0521356801980664,0.0632294832823451,0.824546991239191,0.410323246081449,-0.0723240917228662,0.176595452118999
HEALTH_lag11,-0.145683315447549,0.0595309809052583,-2.44718486462367,0.0150058089999274,-0.262863022145653,-0.0285036087494456
HEALTH_lag12,-0.094486279254801,0.0566084638726424,-1.66911929402246,0.0961995569720933,-0.20591335625498,0.0169407977453783
HEALTH_CPI_lag1,-0.17345207547259,0.203875972770806,-0.850772521721243,0.395614984400533,-0.574757854896818,0.227853703951639
HEALTH_CPI_lag2,-0.105446561646177,0.203295052453596,-0.518687298945686,0.604384151843984,-0.505608868019056,0.294715744726702
HEALTH_CPI_lag3,-0.0993520246062638,0.202747368859981,-0.490028675414659,0.624493274245622,-0.49843628049371,0.299732231281183
HEALTH_CPI_lag4,-4.065722387044e-05,0.203927232002488,-0.000199371233901435,0.999841065235136,-0.401447334393151,0.40136601994541
HEALTH_CPI_lag5,-0.218710798725686,0.200936774273778,-1.08845580663941,0.277319994083741,-0.614231112958987,0.176809515507615
HEALTH_CPI_lag6,0.133692423723157,0.203606969364279,0.656620076123052,0.511958806827673,-0.267083854258323,0.534468701704637
HEALTH_CPI_lag7,0.285296776105988,0.199224310092274,1.43203796752438,0.153236495762451,-0.106852754587915,0.677446306799891
HEALTH_CPI_lag8,0.340056533697426,0.200735605726627,1.69405189710357,0.0913556125904382,-0.0550678040040989,0.735180871398951
HEALTH_CPI_lag9,-0.211204413691881,0.198946438245552,-1.06161445037382,0.289315867519589,-0.602806986465665,0.180398159081903
HEALTH_CPI_lag10,-0.173083695369321,0.200033996483671,-0.865271395922192,0.387622736154547,-0.566826998119699,0.220659607381057
HEALTH_CPI_lag11,0.0128934322809366,0.201993978103982,0.0638307755605431,0.949150034988887,-0.384707862861121,0.410494727422994
HEALTH_CPI_lag12,0.372945067701695,0.197944542858298,1.88408865592559,0.0605779457857092,-0.016685392302647,0.762575527706037
HEALTH_time_Aug,0.148032349867852,0.266998516564918,0.554431357044112,0.579721543349525,-0.377522703721771,0.673587403457475
HEALTH_time_Dec,-0.565725504570122,0.369860569761437,-1.5295642488601,0.127241591343061,-1.2937523642789,0.162301355138661
HEALTH_time_Apr,0.0609758348937434,0.376396783116073,0.16199882047063,0.871422383561486,-0.679916789030001,0.801868458817488
HEALTH_time_Jan,0.333810872702565,0.403056291356923,0.828199137095125,0.40825562234454,-0.459557845330062,1.12717959073519
HEALTH_time_Jul,0.191997137893329,0.402130147803577,0.477450245752555,0.633410070997804,-0.599548575910389,0.983542851697047
HEALTH_time_Jun,-0.299937911627018,0.364960655322014,-0.821836291811717,0.41186191668927,-1.01831986832687,0.418444045072838
HEALTH_time_Mar,-0.0485626267161558,0.416226311151228,-0.11667361100224,0.907201456577612,-0.867854973643139,0.770729720210828
HEALTH_time_May,0.082305065854344,0.405038629501632,0.203203003021252,0.839122392088886,-0.714965650748459,0.879575782457147
HEALTH_time_Nov,-0.513126595981796,0.400160024244693,-1.28230349083552,0.200785584315137,-1.30079435418528,0.274541162221686
HEALTH_time_Oct,-0.634010420257153,0.36087175987096,-1.75688566066755,0.0800187144457567,-1.34434386906435,0.0763230285500451
HEALTH_time_Sep,0.375418814267743,0.406445830333058,0.923662604584011,0.356448864654991,-0.424621811014277,1.17545943954976
HEALTH_VAT1,-0.902212255369907,0.754852600343788,-1.19521646339829,0.233003086537902,-2.38805046874248,0.583625958002667
HEALTH_VAT2,0.562383630682075,0.727213800161116,0.773340151902339,0.439966567697631,-0.869050868025571,1.99381812938972
HEALTH_VAT3,0.582705130377735,0.732588531611169,0.79540574993196,0.427044133204144,-0.859308892559498,2.02471915331497
HEALTH_Recession,-0.0238786609177933,0.201041542434198,-0.118774759826611,0.905538070181848,-0.419605198904216,0.37184787706863
HEALTH_Trend,4.25705656357481e-05,0.000411991515046848,0.103328743629362,0.917775247323478,-0.000768386085189952,0.000853527216461448
HOUSING,.WATER,.ELELCTRICITY,.GAS.AND.OTHER.FUELS_(Intercept),0.614821915873963,0.647094240111817,0.950127319581337,0.342858257113149,-0.658906689119294,1.88855052086722
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_lag1,0.18416978003629,0.0608902798464649,3.02461707354072,0.00271802333692372,0.0643144538737751,0.304025106198805
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_lag2,0.055784983128751,0.0622610810680559,0.895984813816096,0.37102235936394,-0.066768603378963,0.178338569636465
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_lag3,-0.132966494416029,0.0673409652789165,-1.97452611297301,0.0492939544371502,-0.26551923317753,-0.000413755654528364
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_lag4,0.0173961512766174,0.0641262999458702,0.271279510767059,0.786373836430936,-0.108828898353431,0.143621200906666
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_lag5,-0.0199645514564393,0.0646967592311395,-0.308586576726552,0.757863066050334,-0.147312482831666,0.107383379918787
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_lag6,0.024718762809667,0.063662665549643,0.388277220192606,0.698102814178106,-0.100593677255766,0.1500312028751
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_lag7,0.0492408810256436,0.0631560177320627,0.779670454121195,0.436236416077762,-0.0750742826341181,0.173556044685405
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_lag8,-0.0924916564753003,0.062983805460639,-1.46849901810239,0.143079343600989,-0.216467840612998,0.0314845276623977
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_lag9,0.0299967751909916,0.0655159421624712,0.457854595399137,0.647408246080827,-0.0989636210582525,0.158957171440236
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_lag10,-0.0204167848823271,0.0656494533177034,-0.310997028162934,0.756031828109595,-0.149639982076107,0.108806412311453
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_lag11,-0.0795567246128672,0.0631164028039422,-1.26047621661826,0.208535899420767,-0.203793910964218,0.0446804617384841
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_lag12,0.172533347822158,0.0621837059232152,2.77457487070976,0.0058952569260049,0.0501320651508718,0.294934630493445
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_CPI_lag1,0.0825671155812935,0.180540923524745,0.457331855677456,0.647783417126645,-0.272806374724587,0.437940605887174
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_CPI_lag2,0.138608077994847,0.179580178792287,0.771845082942979,0.440850220275606,-0.214874299746629,0.492090455736324
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_CPI_lag3,0.431787413590112,0.178556431836209,2.41821260175155,0.0162284165921096,0.0803201608511471,0.783254666329077
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_CPI_lag4,0.185307054239909,0.1811952293381,1.0226927878666,0.307326534741072,-0.171354359801375,0.541968468281194
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_CPI_lag5,0.185590896042814,0.179172834832637,1.03582050379552,0.301170163145176,-0.167089673211869,0.538271465297497
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_CPI_lag6,-0.364219579170493,0.181211154422631,-2.00991809985956,0.0453887417583407,-0.720912339860298,-0.00752681848068681
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_CPI_lag7,0.102849060726516,0.181880131570323,0.565477162560495,0.572197292353476,-0.255160502487995,0.460858623941026
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_CPI_lag8,0.027582999552482,0.181993151068998,0.151560646048843,0.879641458656263,-0.330649029200216,0.38581502830518
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_CPI_lag9,0.0381404961410781,0.18067970762055,0.211094519929033,0.832965441299068,-0.317506174270246,0.393787166552402
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_CPI_lag10,0.137737049207791,0.178741437857289,0.770593830165802,0.441590552017416,-0.214094366038793,0.489568464454375
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_CPI_lag11,0.183855584225202,0.182363573685489,1.00818151624011,0.314228550356896,-0.175105577709828,0.542816746160231
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_CPI_lag12,-0.101595496753498,0.180077211702671,-0.564177420301489,0.573080233053275,-0.456056225091125,0.252865231584129
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_time_Aug,-0.0499950954433212,0.238857595425597,-0.209309213526326,0.834357448085836,-0.520158068553571,0.420167877666929
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_time_Dec,0.164701838265787,0.318744498542679,0.51672056778647,0.605754794092396,-0.462709070859115,0.792112747390688
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_time_Apr,0.952712491786526,0.312030039280485,3.05327171058082,0.00247895276311327,0.338518202898951,1.5669067806741
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_time_Jan,-0.621785038579586,0.356483671668167,-1.74421744387321,0.0822068964075795,-1.32348105388998,0.079910976730806
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_time_Jul,-0.583557526159944,0.340222003717561,-1.71522570493233,0.087398441120154,-1.25324436823151,0.0861293159116179
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_time_Jun,-0.227724694400711,0.316360457083874,-0.719826670184434,0.472225772881279,-0.850442899413387,0.394993510611966
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_time_Mar,-0.140861038031011,0.355933446926877,-0.395751057528317,0.692586865107761,-0.841474000906824,0.559751924844802
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_time_May,-0.418174848436821,0.337035289952302,-1.24074499289378,0.215727550148748,-1.08158902073769,0.245239323864053
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_time_Nov,-0.194403537880408,0.330051288800536,-0.589010085635189,0.556324366679947,-0.844070528560916,0.455263452800099
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_time_Oct,0.0624142299573755,0.316485141848508,0.197210616564272,0.843804286324968,-0.560549402292134,0.685377862206885
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_time_Sep,0.155609523454845,0.339340615283233,0.458564393551785,0.646898967070536,-0.512342409555063,0.823561456464754
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_VAT1,0.0198482212702932,0.709405585867126,0.0279786650481927,0.977698886889936,-1.37653291033245,1.41622935287304
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_VAT2,0.35448096848185,0.60980256233395,0.581304491613014,0.561497944899195,-0.845843372078992,1.55480530904269
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_VAT3,0.118288022575364,0.613503954353044,0.192807270003829,0.847248202204466,-1.0893220711274,1.32589811627813
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_Recession,0.149686466591694,0.18453262768546,0.811165312439153,0.417952417397217,-0.213544222027827,0.512917155211215
HOUSING..WATER..ELELCTRICITY..GAS.AND.OTHER.FUELS_Trend,-0.000287538046169823,0.000343728573080462,-0.836526459214418,0.403564587692399,-0.000964127155988582,0.000389051063648935
MISCELLANEOUS.GOODS.AND.SERVICES_(Intercept),2.47347783914147,1.04775068311752,2.36075039510524,0.0189161582010557,0.411104334229109,4.53585134405382
MISCELLANEOUS.GOODS.AND.SERVICES_lag1,-0.131061890225526,0.0582267418441178,-2.25088827014225,0.0251601655415485,-0.245674356331846,-0.0164494241192053
MISCELLANEOUS.GOODS.AND.SERVICES_lag2,0.00103063510585928,0.0582550014477479,0.017691787490276,0.985897198642385,-0.11363745669341,0.115698726905128
MISCELLANEOUS.GOODS.AND.SERVICES_lag3,0.0977545942001989,0.0588602400352539,1.66079163356537,0.0978627596602735,-0.0181048382940806,0.213614026694478
MISCELLANEOUS.GOODS.AND.SERVICES_lag4,0.0346719199094621,0.0584874005753795,0.592810067952608,0.553781670511852,-0.0804536221316584,0.149797461950583
MISCELLANEOUS.GOODS.AND.SERVICES_lag5,0.0575541790522263,0.0579524155951346,0.993128214953274,0.321495853207203,-0.0565183082244724,0.171626666328925
MISCELLANEOUS.GOODS.AND.SERVICES_lag6,0.0729237986459246,0.0583518870027259,1.24972477141173,0.212432631197431,-0.0419350009284049,0.187782598220254
MISCELLANEOUS.GOODS.AND.SERVICES_lag7,-0.0024059131243201,0.058235014934355,-0.0413138577715168,0.96707481734072,-0.117034663831914,0.112222837583274
MISCELLANEOUS.GOODS.AND.SERVICES_lag8,-0.0720492691567848,0.0580939969170241,-1.24021883465331,0.215921752846779,-0.186400442548187,0.0423019042346169
MISCELLANEOUS.GOODS.AND.SERVICES_lag9,0.0702405236660901,0.0585617956802811,1.19942571518075,0.23136569482457,-0.0450314563547106,0.185512503686891
MISCELLANEOUS.GOODS.AND.SERVICES_lag10,-0.0130289718136248,0.0578477650678239,-0.225228611655937,0.821963984248122,-0.126895466884087,0.100837523256838
MISCELLANEOUS.GOODS.AND.SERVICES_lag11,0.00727551139789434,0.0579275099071547,0.125596826267095,0.900140251629935,-0.106747951972794,0.121298974768583
MISCELLANEOUS.GOODS.AND.SERVICES_lag12,0.124445343097889,0.0569276394997986,2.18602675591932,0.0296329304049108,0.0123900065628156,0.236500679632963
MISCELLANEOUS.GOODS.AND.SERVICES_CPI_lag1,0.204767725441614,0.0890794016358099,2.29871015836839,0.0222501688477605,0.0294254415115209,0.380110009371707
MISCELLANEOUS.GOODS.AND.SERVICES_CPI_lag2,-0.0939351327011587,0.0891381915675147,-1.05381465620167,0.292866667561918,-0.2693931376701,0.0815228722677823
MISCELLANEOUS.GOODS.AND.SERVICES_CPI_lag3,-0.0122292405506559,0.0890536845383821,-0.137324363545959,0.890872061841026,-0.187520903411049,0.163062422309737
MISCELLANEOUS.GOODS.AND.SERVICES_CPI_lag4,1.40961441515496e-05,0.0892064092984073,0.000158017167851652,0.999874031870157,-0.175578187373136,0.175606379661439
MISCELLANEOUS.GOODS.AND.SERVICES_CPI_lag5,-0.0222008914673371,0.0878240124540848,-0.252788398605039,0.800615249300801,-0.19507209002525,0.150670307090576
MISCELLANEOUS.GOODS.AND.SERVICES_CPI_lag6,-0.0148447315634122,0.0891434576408627,-0.166526315629556,0.867861690725247,-0.190313102175939,0.160623639049114
MISCELLANEOUS.GOODS.AND.SERVICES_CPI_lag7,0.0891763723256385,0.0883946817768324,1.00884318528098,0.313911626966813,-0.0848181214114284,0.263170866062705
MISCELLANEOUS.GOODS.AND.SERVICES_CPI_lag8,-0.0757120605268935,0.0889442304296117,-0.851230711213025,0.395360893809194,-0.250788275898138,0.0993641548443507
MISCELLANEOUS.GOODS.AND.SERVICES_CPI_lag9,-0.0539001613315196,0.0881655722036897,-0.611351573911341,0.541457613421388,-0.227443679926327,0.119643357263288
MISCELLANEOUS.GOODS.AND.SERVICES_CPI_lag10,-0.0229337686162976,0.0886253122345591,-0.258772217982152,0.795999107092179,-0.197382231177347,0.151514693944751
MISCELLANEOUS.GOODS.AND.SERVICES_CPI_lag11,0.0659706126538848,0.0893682425820212,0.738188541565396,0.461011581037857,-0.109940220573478,0.241881445881248
