date,CPIH,01FB,02AT,03CF,04HW,05FH,06HL,07TR,08CM,09RC,10ED,11RH,12MS
2018/9/1,0.120187793,-0.126600913,0.157661919,3.077663608,0.24347662,-0.02880212,0.197480043,-1.793050932,0.284929755,0.268710754,1.034479649,0.299293997,0.327535467
2018/10/1,0.078778557,-0.239765737,-0.150217681,-0.473644585,0.255123655,-0.114281324,-0.282219261,-0.376878759,0.735149327,0.714641692,2.087052774,-0.166591914,-0.120841211
2018/11/1,0.195854262,0.133961112,1.34588532,1.505256909,0.046011982,0.198057879,-0.024126124,-0.385544786,0.037233894,0.069089789,0,0.540951892,0.230266367
2018/12/1,0.135614145,0.92958744,-1.069342839,-1.024470313,0.07696423,1.030551931,0.134582007,0.778616661,-0.133992128,-0.182868232,0,0.303674184,-0.279383992
2019/1/1,-0.629518241,0.097463037,2.384631972,-4.296606939,-0.541148886,-2.053376389,0.591364959,-1.252208719,0.272070813,-0.121512362,0,-0.601872898,0.143500034
2019/2/1,0.391006843,0.387525194,0.862659061,0.973987173,0.06035003,1.982972617,0.213777598,0.41447939,-0.039027291,0.477282298,0,0.173788965,0.309983818
2019/3/1,0.167590443,0.102811806,-0.32279676,1.027714765,0.074449638,0.114097725,0.251020633,-0.071825364,0.15059261,0.231919154,0,0.449241221,0.177835653
2019/4/1,0.609419836,-0.265485868,-0.449538241,0.153272415,1.379589607,-1.228001861,0.782360656,2.295514512,1.326378125,-0.763841136,0,0.409053722,0.347279482
2019/5/1,0.260128764,0.092293045,0.249020141,0.486406925,0.104963959,1.060576923,0.158351686,-0.316633017,0.616492314,0.471009064,0,0.807532138,0.24167432
2019/6/1,-0.011119451,0.129091121,0.24052969,-1.012726991,0.024125676,0.677430711,0.27804027,0.359574221,0.122907164,-0.418472436,0,-0.078130613,-0.146583731
2019/7/1,0.042629301,0.073671252,-0.137863637,-2.858570813,0.091840994,-1.725653263,0.067958174,0.414295875,-0.016367505,1.102521386,0,0.804385925,-0.109133404
2019/8/1,0.32236251,0.503695381,0.150286593,1.840063757,0.062097985,0.954908692,0.043463694,1.26697714,0.231910946,-0.638746945,0,-0.196148359,0.644880596
2019/9/1,0.104338833,-0.229382114,-0.133484558,2.963814128,0.093552301,1.118286944,0.398244106,-2.503125628,0.694123091,0.494717424,1.060667005,0.762015365,0.268979894
2019/10/1,-0.118988323,-0.602787894,0.352066534,0.974572602,-0.328515112,-1.125701797,-0.325445121,-0.214322865,0.055867935,0.397719371,1.670776552,-0.245582616,0
2019/11/1,0.213325945,0.832887895,-0.19152085,0.998513663,0.108628037,0.485894761,0.269527152,-0.248932824,-0.024316,0.456165623,0,-0.16086601,0.305622886
2019/12/1,0.003686092,0.569627573,-1.427823812,-1.800875439,0.089033981,1.361511695,0.059533474,0.617128237,0.85036618,-0.273008052,0,-0.508301064,-0.07545656
